Time,AS26 (Uv radiation),AS27 (Evapotranspiration),AS24 (Daily rain),AS25 (Rain rate),AS20 (Humidity),AS21 (Wind speed),AS19 (Temperature)
22-01-2023 14:15:20,3.4,,,,46,12,31.2
22-01-2023 14:20:20,3.3,,,,47,12,31.2
22-01-2023 14:25:20,3.2,,,,46,9,31.1
22-01-2023 14:30:20,3.1,,,,47,11,31.2
22-01-2023 14:35:20,3.1,,,,46,8,31.1
22-01-2023 14:40:20,3,,,,45,14,31.4
22-01-2023 14:45:20,2.9,,,,45,8,31.4
22-01-2023 14:50:20,2.8,,,,44,9,31.6
22-01-2023 14:55:20,2.7,,,,46,9,31.5
22-01-2023 15:00:20,2.6,2.34,,,44,12,31.8
22-01-2023 15:05:20,2.5,2.82,,,43,14,31.7
22-01-2023 15:10:20,2.4,,,,43,9,31.6
22-01-2023 15:15:20,2.3,,,,44,11,31.6
22-01-2023 15:20:20,2.2,2.82,0,0,44,16,31.7
22-01-2023 15:22:20,,,,0,,,
22-01-2023 15:25:20,2.1,2.82,0,,44,9,31.6
22-01-2023 15:30:20,2,,,,46,11,31.7
22-01-2023 15:35:20,1.9,,,,44,14,31.7
22-01-2023 15:40:20,1.8,,,,43,6,31.6
22-01-2023 15:45:20,1.7,,,,44,11,31.7
22-01-2023 15:50:20,1.6,,,,45,12,31.7
22-01-2023 15:55:20,1.5,,,,46,12,31.6
22-01-2023 16:00:20,1.4,2.82,,,45,16,31.4
22-01-2023 16:05:20,1.3,3.25,,,45,14,31.3
22-01-2023 16:10:20,1.2,,,,46,11,
22-01-2023 16:15:20,1.1,,,,45,11,
22-01-2023 16:20:20,1,,,,46,16,31.3
22-01-2023 16:25:20,1,,,,47,12,31.2
22-01-2023 16:30:20,0.9,,,,,11,31.2
22-01-2023 16:35:20,0.8,,,,,9,31.1
22-01-2023 16:40:20,0.7,,,,47,16,31
22-01-2023 16:45:20,0.7,,,,46,12,30.9
22-01-2023 16:50:20,0.6,,,,46,8,30.8
22-01-2023 16:55:20,0.5,,,,47,9,
22-01-2023 17:00:20,0.5,3.25,,,46,9,30.8
22-01-2023 17:05:20,0,3.53,,,46,12,30.7
22-01-2023 17:10:20,,,,,47,6,30.5
22-01-2023 17:15:20,,,,,47,11,30.4
22-01-2023 17:20:20,0,3.53,0,,48,4,30.2
22-01-2023 17:21:20,,,,0,,,
22-01-2023 17:22:20,,,,0,,,
22-01-2023 17:25:20,0,3.53,0,,48,8,30.1
22-01-2023 17:30:20,,,,,50,9,29.9
22-01-2023 17:35:20,,,,,52,8,29.6
22-01-2023 17:40:20,,,,,53,6,29.3
22-01-2023 17:45:20,,,,,55,6,29.1
22-01-2023 17:50:20,,,,,55,8,28.8
22-01-2023 17:55:20,,,,,56,4,28.6
22-01-2023 18:00:20,,3.53,,,58,1,28.3
22-01-2023 18:05:20,,3.63,,,58,3,28.1
22-01-2023 18:10:20,,,,,59,,27.8
22-01-2023 18:15:20,,,,,60,3,27.4
22-01-2023 18:20:20,,,,,,6,27.2
22-01-2023 18:25:20,,,,,,3,27.1
22-01-2023 18:30:20,,,,,60,1,26.9
22-01-2023 18:35:20,,,,,61,6,26.8
22-01-2023 18:40:20,,,,,62,3,26.7
22-01-2023 18:45:20,,,,,62,3,26.6
22-01-2023 18:50:20,,,,,63,1,26.4
22-01-2023 18:55:20,,,,,64,3,26.3
22-01-2023 19:00:20,,3.63,,,,1,26.1
22-01-2023 19:05:20,,3.66,,,,3,26.1
22-01-2023 19:10:20,,,,,,,25.9
22-01-2023 19:15:20,,,,,,3,25.8
22-01-2023 19:20:20,0,3.66,0,,64,4,25.8
22-01-2023 19:21:20,,,,0,,,
22-01-2023 19:22:20,,,,0,,,
22-01-2023 19:25:20,0,3.66,0,,63,6,25.9
22-01-2023 19:30:20,,,,,62,8,26.1
22-01-2023 19:35:20,,,,,,6,26.2
22-01-2023 19:40:20,,,,,,6,26.3
22-01-2023 19:45:20,,,,,62,4,26.2
22-01-2023 19:50:20,,,,,63,6,26
22-01-2023 19:55:20,,,,,64,3,25.8
22-01-2023 20:00:20,,3.66,,,65,3,25.6
22-01-2023 20:05:20,,3.68,,,65,1,25.4
22-01-2023 20:10:20,,,,,66,3,25.4
22-01-2023 20:15:20,,,,,67,0,25.3
22-01-2023 20:20:20,,,,,72,,25.3
22-01-2023 20:25:20,,,,,74,,24.9
22-01-2023 20:30:20,,,,,77,,24.7
22-01-2023 20:35:20,,,,,76,,24.4
22-01-2023 20:40:20,,,,,76,0,24.1
22-01-2023 20:45:20,,,,,80,1,23.6
22-01-2023 20:50:20,,,,,82,0,23.2
22-01-2023 20:55:20,,,,,82,,22.8
22-01-2023 21:00:20,,,,,83,,22.7
22-01-2023 21:05:20,,,,,,,22.5
22-01-2023 21:15:20,,,,,83,,22.5
22-01-2023 21:20:20,0,3.68,0,,82,0,22.4
22-01-2023 21:21:20,,,,0,,,
22-01-2023 21:22:20,,,,0,,,
22-01-2023 21:25:20,0,3.68,0,,81,0,22.4
22-01-2023 21:30:20,,,,,,,22.3
22-01-2023 21:35:20,,,,,81,,22.3
22-01-2023 21:40:20,,,,,80,,22.2
22-01-2023 21:50:20,,,,,,,22.2
22-01-2023 21:55:20,,,,,,,22.3
22-01-2023 22:00:20,,,,,,,22.2
22-01-2023 22:05:20,,,,,80,,22.2
22-01-2023 22:10:20,,,,,81,,22.1
22-01-2023 22:15:20,,,,,81,,22
22-01-2023 22:20:20,,,,,85,,21.9
22-01-2023 22:25:20,,,,,84,,21.7
22-01-2023 22:30:20,,,,,,,21.5
22-01-2023 22:35:20,,,,,,0,21.4
22-01-2023 22:40:20,,,,,84,1,21.3
22-01-2023 22:45:20,,,,,87,0,21.3
22-01-2023 22:50:20,,,,,86,,21.2
22-01-2023 22:55:20,,,,,86,,21.2
22-01-2023 23:00:20,,,,,87,,21.1
22-01-2023 23:05:20,,,,,,,21.1
22-01-2023 23:10:20,,,,,87,,21
22-01-2023 23:15:20,,,,,89,,
22-01-2023 23:20:20,0,3.68,0,,87,0,21
22-01-2023 23:21:20,,,,0,,,
22-01-2023 23:22:20,,,,0,,,
22-01-2023 23:25:20,0,3.68,0,,88,0,20.9
22-01-2023 23:30:20,,,,,88,,20.8
22-01-2023 23:35:20,,,,,87,,20.7
22-01-2023 23:40:20,,,,,87,,
22-01-2023 23:45:20,,,,,88,,
22-01-2023 23:50:20,,,,,89,,20.7
22-01-2023 23:55:20,,,,,88,,20.4
23-01-2023 00:00:20,,3.68,,,88,,20.3
23-01-2023 00:05:20,,0,,,87,,20.2
23-01-2023 00:10:20,,,,,,,20.1
23-01-2023 00:15:20,,,,,,0,19.9
23-01-2023 00:20:20,,,,,87,3,19.8
23-01-2023 00:25:20,,,,,90,0,19.9
23-01-2023 00:30:20,,,,,91,1,19.9
23-01-2023 00:35:20,,,,,88,0,19.7
23-01-2023 00:40:20,,,,,90,3,19.8
23-01-2023 00:45:20,,,,,88,6,19.9
23-01-2023 00:50:20,,,,,88,6,19.8
23-01-2023 00:55:20,,,,,87,3,20
23-01-2023 01:00:20,,,,,85,6,20.2
23-01-2023 01:05:20,,,,,83,6,20.6
23-01-2023 01:10:20,,,,,81,3,20.9
23-01-2023 01:15:20,,,,,80,1,21.1
23-01-2023 01:20:20,0,0,0,,79,0,21.2
23-01-2023 01:21:20,,,,0,,,
23-01-2023 01:22:20,,,,0,,,
23-01-2023 01:25:20,0,0,0,,80,0,21.3
23-01-2023 01:30:20,,,,,,1,21.3
23-01-2023 01:35:20,,,,,80,0,21.2
23-01-2023 01:40:20,,,,,86,,21.2
23-01-2023 01:45:20,,,,,85,,20.9
23-01-2023 01:50:20,,,,,86,,20.7
23-01-2023 01:55:20,,,,,86,,20.5
23-01-2023 02:00:20,,,,,88,,20.4
23-01-2023 02:05:20,,,,,87,,20.1
23-01-2023 02:10:20,,,,,87,,19.8
23-01-2023 02:15:20,,,,,89,,19.8
23-01-2023 02:20:20,,,,,89,,19.7
23-01-2023 02:25:20,,,,,88,,19.6
23-01-2023 02:30:20,,,,,87,,19.5
23-01-2023 02:35:20,,,,,88,,19.3
23-01-2023 02:40:20,,,,,88,,19.3
23-01-2023 02:45:20,,,,,89,,19.2
23-01-2023 02:50:20,,,,,89,,19.3
23-01-2023 02:55:20,,,,,90,,
23-01-2023 03:00:20,,,,,90,,
23-01-2023 03:05:20,,,,,92,,19.3
23-01-2023 03:10:20,,,,,92,,19.4
23-01-2023 03:15:20,,,,,91,,19.4
23-01-2023 03:20:20,0,0,0,0,91,0,19.2
23-01-2023 03:21:20,,,,0,,,
23-01-2023 03:25:20,0,0,0,,91,0,19.1
23-01-2023 03:30:20,,,,,91,,18.9
23-01-2023 03:35:20,,,,,90,,18.8
23-01-2023 03:40:20,,,,,91,,18.8
23-01-2023 03:45:20,,,,,,,18.7
23-01-2023 03:50:20,,,,,,,18.6
23-01-2023 03:55:20,,,,,,,18.5
23-01-2023 04:00:20,,,,,,,18.5
23-01-2023 04:05:20,,,,,,,18.4
23-01-2023 04:10:20,,,,,,,18.4
23-01-2023 04:15:20,,,,,,,18.3
23-01-2023 04:25:20,,,,,91,,18.3
23-01-2023 04:30:20,,,,,90,,18.2
23-01-2023 04:35:20,,,,,90,0,18.4
23-01-2023 04:40:20,,,,,89,1,18.5
23-01-2023 04:45:20,,,,,88,1,18.7
23-01-2023 04:50:20,,,,,87,3,18.8
23-01-2023 04:55:20,,,,,86,1,19
23-01-2023 05:00:20,,,,,,3,19.1
23-01-2023 05:05:20,,,,,,3,19.2
23-01-2023 05:10:20,,,,,,0,
23-01-2023 05:15:20,,,,,,0,19.2
23-01-2023 05:20:20,0,0,0,,86,1,19.1
23-01-2023 05:21:20,,,,0,,,
23-01-2023 05:22:20,,,,0,,,
23-01-2023 05:25:20,0,0,0,,87,1,19
23-01-2023 05:30:20,,,,,88,0,18.9
23-01-2023 05:35:20,,,,,88,0,18.9
23-01-2023 05:40:20,,,,,89,3,18.8
23-01-2023 05:45:20,,,,,91,3,18.8
23-01-2023 05:50:20,,,,,,1,18.7
23-01-2023 05:55:20,,,,,91,0,18.6
23-01-2023 06:00:20,,,,,92,0,
23-01-2023 06:05:20,,,,,92,1,18.6
23-01-2023 06:10:20,,,,,93,,18.4
23-01-2023 06:20:20,,,,,,,18.4
23-01-2023 06:25:20,,,,,93,1,18.5
23-01-2023 06:30:20,,,,,94,0,18.4
23-01-2023 06:35:20,,,,,93,,
23-01-2023 06:45:20,,,,,93,,
23-01-2023 06:50:20,,,,,94,,
23-01-2023 06:55:20,,,,,93,,18.4
23-01-2023 07:00:20,,,,,94,,18.3
23-01-2023 07:05:20,,,,,,,18.3
23-01-2023 07:10:20,,,,,,,18.2
23-01-2023 07:20:20,0,0,0,0,94,0,18.2
23-01-2023 07:21:20,,,,0,,,
23-01-2023 07:25:20,0,0,0,,95,3,18.3
23-01-2023 07:30:20,,,,,95,1,18.5
23-01-2023 07:35:20,,,,,94,0,18.6
23-01-2023 07:40:20,,,,,94,1,18.7
23-01-2023 07:45:20,,,,,93,3,18.9
23-01-2023 07:50:20,,,,,92,6,19.3
23-01-2023 07:55:20,,,,,91,1,19.6
23-01-2023 08:00:20,,,,,90,3,19.8
23-01-2023 08:05:20,,,,,90,1,20.1
23-01-2023 08:10:20,,,,,89,4,20.3
23-01-2023 08:15:20,0,,,,89,4,20.6
23-01-2023 08:20:20,0.5,,,,88,6,20.8
23-01-2023 08:25:20,0.5,,,,87,3,21
23-01-2023 08:30:20,0.6,,,,88,6,21.3
23-01-2023 08:35:20,0.7,,,,88,3,21.4
23-01-2023 08:40:20,0.7,,,,87,,21.7
23-01-2023 08:45:20,0.8,,,,84,3,21.9
23-01-2023 08:50:20,1,,,,82,4,22.3
23-01-2023 08:55:20,1.1,,,,,6,22.6
23-01-2023 09:00:20,1.2,0,,,82,8,22.8
23-01-2023 09:05:20,1.2,0.1,,,81,8,23
23-01-2023 09:10:20,1.3,,,,80,3,23.2
23-01-2023 09:15:20,1.4,,,,79,4,23.4
23-01-2023 09:20:20,1.5,0.1,0,0,79,3,23.6
23-01-2023 09:21:20,,,,0,,,
23-01-2023 09:25:20,1.6,0.1,0,,77,3,23.8
23-01-2023 09:30:20,1.7,,,,74,6,24.2
23-01-2023 09:35:20,1.8,,,,73,8,24.3
23-01-2023 09:40:20,1.9,,,,72,9,24.5
23-01-2023 09:45:20,2,,,,71,8,24.7
23-01-2023 09:50:20,2,,,,70,1,25
23-01-2023 09:55:20,2.2,,,,70,6,25.2
23-01-2023 10:00:20,2.2,0.1,,,68,8,25.4
23-01-2023 10:05:20,2.4,0.41,,,70,,25.7
23-01-2023 10:10:20,2.4,,,,69,8,25.8
23-01-2023 10:15:20,2.5,,,,68,9,26.1
23-01-2023 10:20:20,2.6,,,,67,8,26.3
23-01-2023 10:25:20,2.7,,,,67,3,26.4
23-01-2023 10:30:20,2.9,,,,65,8,26.7
23-01-2023 10:35:20,2.7,,,,64,9,26.7
23-01-2023 10:40:20,3.1,,,,,9,26.8
23-01-2023 10:45:20,3.1,,,,,8,27.1
23-01-2023 10:50:20,2.9,,,,64,6,27.2
23-01-2023 10:55:20,3.3,,,,63,8,27.5
23-01-2023 11:00:20,3.4,0.41,,,62,12,27.6
23-01-2023 11:05:20,3.4,0.84,,,63,9,27.8
23-01-2023 11:10:20,3.5,,,,62,,28.2
23-01-2023 11:15:20,3.6,,,,62,9,28.3
23-01-2023 11:20:20,3.6,0.84,0,0,61,6,28.5
23-01-2023 11:21:20,,,,0,,,
23-01-2023 11:25:20,3.8,0.84,0,,60,11,28.7
23-01-2023 11:30:20,3.7,,,,59,6,28.9
23-01-2023 11:35:20,3.8,,,,58,8,28.9
23-01-2023 11:40:20,3.9,,,,59,8,29.1
23-01-2023 11:45:20,4,,,,57,11,29.2
23-01-2023 11:50:20,3.3,,,,57,0,29.2
23-01-2023 11:55:20,2.7,,,,56,9,29.4
23-01-2023 12:00:20,,0.84,,,57,6,29.6
23-01-2023 12:05:20,,1.35,,,54,1,29.8
23-01-2023 12:10:20,2.7,,,,51,4,30
23-01-2023 12:15:20,3.2,,,,57,11,30.1
23-01-2023 12:20:20,4,,,,54,6,30.2
23-01-2023 12:25:20,4.1,,,,52,6,30.4
23-01-2023 12:30:20,4.4,,,,51,3,30.6
23-01-2023 12:35:20,4.4,,,,53,,30.8
23-01-2023 12:40:20,4.3,,,,50,,31.1
23-01-2023 12:45:20,,,,,50,,31.2
23-01-2023 12:50:20,,,,,43,3,31.2
23-01-2023 12:55:20,4.3,,,,44,6,31.3
23-01-2023 13:00:20,4.1,1.35,,,46,1,31.3
23-01-2023 13:05:20,4.2,1.91,,,51,8,31.4
23-01-2023 13:10:20,3.8,,,,49,3,31.6
23-01-2023 13:15:20,3.9,,,,47,6,31.4
23-01-2023 13:20:20,3.9,1.91,0,0,47,9,31.4
23-01-2023 13:21:20,,,,0,,,
23-01-2023 13:25:20,3.8,1.91,0,,48,3,31.6
23-01-2023 13:30:20,3.9,,,,46,3,31.6
23-01-2023 13:35:20,4,,,,48,6,31.7
23-01-2023 13:40:20,3.9,,,,46,6,
23-01-2023 13:45:20,3.8,,,,46,4,
23-01-2023 13:50:20,3.7,,,,45,8,
23-01-2023 13:55:20,3.6,,,,46,8,31.7
23-01-2023 14:00:20,3.4,1.91,,,47,4,31.8
23-01-2023 14:05:20,3.3,2.24,,,46,9,31.9
23-01-2023 14:10:20,,,,,43,1,32
23-01-2023 14:15:20,,,,,,6,32.1
23-01-2023 14:20:20,3.3,,,,,9,32.3
23-01-2023 14:25:20,3.2,,,,,8,32.3
23-01-2023 14:30:20,3,,,,43,6,32.6
23-01-2023 14:35:20,2.8,,,,44,3,
23-01-2023 14:40:20,2.5,,,,41,11,
23-01-2023 14:45:20,2.2,,,,41,8,32.6
23-01-2023 14:50:20,2.1,,,,42,9,32.4
23-01-2023 14:55:20,1.9,,,,42,8,32.1
23-01-2023 15:00:20,1.8,2.24,,,43,11,32
23-01-2023 15:05:20,1.9,2.64,,,45,6,31.8
23-01-2023 15:10:20,2,,,,44,,31.8
23-01-2023 15:15:20,1.9,,,,44,6,31.9
23-01-2023 15:20:20,1.8,2.64,0,0,43,8,32
23-01-2023 15:21:20,,,,0,,,
23-01-2023 15:25:20,1.7,2.64,0,,45,9,32
23-01-2023 15:30:20,1.6,,,,,6,31.9
23-01-2023 15:35:20,,,,,45,4,
23-01-2023 15:40:20,1.6,,,,43,6,
23-01-2023 15:45:20,1.5,,,,44,3,31.9
23-01-2023 15:50:20,1.4,,,,45,9,32
23-01-2023 15:55:20,1.2,,,,42,9,31.9
23-01-2023 16:00:20,1.1,2.64,,,43,6,31.8
23-01-2023 16:05:20,,2.97,,,44,3,31.6
23-01-2023 16:10:20,1.1,,,,43,8,31.7
23-01-2023 16:15:20,1,,,,44,8,31.7
23-01-2023 16:20:20,0.9,,,,44,6,31.6
23-01-2023 16:25:20,0.8,,,,47,1,31.4
23-01-2023 16:30:20,0.7,,,,,9,31.4
23-01-2023 16:35:20,0.7,,,,47,1,31.3
23-01-2023 16:40:20,0.6,,,,48,6,31.2
23-01-2023 16:45:20,0.6,,,,47,1,31.2
23-01-2023 16:50:20,0.5,,,,48,4,31.3
23-01-2023 16:55:20,0.5,,,,,1,31.4
23-01-2023 17:00:20,0,2.97,,,,6,
23-01-2023 17:05:20,,3.18,,,48,3,31.4
23-01-2023 17:10:20,,,,,46,3,31.5
23-01-2023 17:15:20,,,,,47,1,31.6
23-01-2023 17:20:20,0,3.18,0,0,47,0,31.6
23-01-2023 17:21:20,,,,0,,,
23-01-2023 17:25:20,0,3.18,0,,48,1,31.4
23-01-2023 17:30:20,,,,,49,3,31.1
23-01-2023 17:35:20,,,,,51,0,30.7
23-01-2023 17:40:20,,,,,52,,30.3
23-01-2023 17:45:20,,,,,52,,30.1
23-01-2023 17:50:20,,,,,54,,29.8
23-01-2023 17:55:20,,,,,56,,29.5
23-01-2023 18:00:20,,3.18,,,60,,29.1
23-01-2023 18:05:20,,3.23,,,61,,28.7
23-01-2023 18:10:20,,,,,61,,28.4
23-01-2023 18:15:20,,,,,62,,28.1
23-01-2023 18:20:20,,,,,61,,27.6
23-01-2023 18:25:20,,,,,62,0,27.3
23-01-2023 18:30:20,,,,,63,1,27.1
23-01-2023 18:35:20,,,,,63,0,26.8
23-01-2023 18:40:20,,,,,62,,26.8
23-01-2023 18:45:20,,,,,,,26.7
23-01-2023 18:50:20,,,,,62,,26.5
23-01-2023 18:55:20,,,,,63,,26.4
23-01-2023 19:00:20,,3.23,,,63,0,26.3
23-01-2023 19:05:20,,3.25,,,64,1,26.2
23-01-2023 19:10:20,,,,,,,25.9
23-01-2023 19:15:20,,,,,,1,25.8
23-01-2023 19:20:20,0,3.25,0,0,64,0,25.7
23-01-2023 19:21:20,,,,0,,,
23-01-2023 19:25:20,0,3.25,0,,65,0,25.6
23-01-2023 19:30:20,,,,,64,,
23-01-2023 19:35:20,,,,,64,,25.6
23-01-2023 19:40:20,,,,,65,,25.4
23-01-2023 19:45:20,,,,,66,,25.3
23-01-2023 19:50:20,,,,,71,,25.2
23-01-2023 19:55:20,,,,,71,,25
23-01-2023 20:00:20,,3.25,,,70,,24.8
23-01-2023 20:05:20,,3.28,,,69,,24.6
23-01-2023 20:10:20,,,,,73,,24.5
23-01-2023 20:15:20,,,,,74,,24.4
23-01-2023 20:20:20,,,,,71,0,24.3
23-01-2023 20:25:20,,,,,72,3,23.9
23-01-2023 20:30:20,,,,,,0,23.8
23-01-2023 20:35:20,,,,,72,0,23.9
23-01-2023 20:40:20,,,,,67,3,24
23-01-2023 20:45:20,,,,,69,0,24.2
23-01-2023 20:50:20,,,,,,,24.1
23-01-2023 21:05:20,,,,,69,,24.1
23-01-2023 21:10:20,,,,,73,,24
23-01-2023 21:15:20,,,,,76,,23.7
23-01-2023 21:20:20,0,3.28,0,,78,0,23.4
23-01-2023 21:21:20,,,,0,,,
23-01-2023 21:22:20,,,,0,,,
23-01-2023 21:25:20,0,3.28,0,,80,0,23.2
23-01-2023 21:30:20,,,,,,,23.1
23-01-2023 21:35:20,,,,,80,,22.9
23-01-2023 21:40:20,,,,,81,,22.7
23-01-2023 21:45:20,,,,,82,,22.5
23-01-2023 21:50:20,,,,,85,,22.4
23-01-2023 21:55:20,,,,,,,22.3
23-01-2023 22:00:20,,,,,85,,22.3
23-01-2023 22:05:20,,,,,84,,22.1
23-01-2023 22:10:20,,,,,85,,21.9
23-01-2023 22:15:20,,,,,83,,21.7
23-01-2023 22:20:20,,,,,84,0,21.4
23-01-2023 22:25:20,,,,,86,3,21.2
23-01-2023 22:30:20,,,,,86,0,21
23-01-2023 22:35:20,,,,,85,3,20.8
23-01-2023 22:40:20,,,,,86,,20.7
23-01-2023 22:45:20,,,,,85,3,20.6
23-01-2023 22:50:20,,,,,86,1,20.5
23-01-2023 22:55:20,,,,,83,0,20.6
23-01-2023 23:00:20,,,,,87,1,21.1
23-01-2023 23:05:20,,,,,86,,21.2
23-01-2023 23:10:20,,,,,87,1,
23-01-2023 23:15:20,,,,,86,0,
23-01-2023 23:20:20,0,3.28,0,,87,0,21.2
23-01-2023 23:21:20,,,,0,,,
23-01-2023 23:22:20,,,,0,,,
23-01-2023 23:25:20,0,3.28,0,,86,0,21.1
23-01-2023 23:30:20,,,,,,,21
23-01-2023 23:35:20,,,,,86,,20.9
23-01-2023 23:40:20,,,,,88,,
23-01-2023 23:45:20,,,,,88,,20.9
23-01-2023 23:50:20,,,,,87,,20.8
23-01-2023 23:55:20,,,,,,0,20.5
24-01-2023 00:00:20,,3.28,,,,1,20.4
24-01-2023 00:05:20,,0,,,87,0,20.2
24-01-2023 00:10:20,,,,,88,,20.1
24-01-2023 00:15:20,,,,,89,,20
24-01-2023 00:20:20,,,,,89,0,19.9
24-01-2023 00:25:20,,,,,90,1,
24-01-2023 00:30:20,,,,,90,0,
24-01-2023 00:35:20,,,,,91,3,19.9
24-01-2023 00:40:20,,,,,,0,19.8
24-01-2023 00:50:20,,,,,91,,19.8
24-01-2023 00:55:20,,,,,89,,19.7
24-01-2023 01:00:20,,,,,90,,19.7
24-01-2023 01:05:20,,,,,92,0,19.8
24-01-2023 01:10:20,,,,,91,1,19.8
24-01-2023 01:15:20,,,,,89,3,19.6
24-01-2023 01:20:20,0,0,0,0,92,0,19.5
24-01-2023 01:21:20,,,,0,,,
24-01-2023 01:25:20,0,0,0,,92,0,19.6
24-01-2023 01:30:20,,,,,,,19.5
24-01-2023 01:35:20,,,,,,,19.4
24-01-2023 01:40:20,,,,,,,19.3
24-01-2023 02:05:20,,,,,,,19.3
24-01-2023 02:10:20,,,,,,0,19.4
24-01-2023 02:15:20,,,,,,1,
24-01-2023 02:20:20,,,,,92,3,
24-01-2023 02:25:20,,,,,91,,
24-01-2023 02:30:20,,,,,91,3,19.4
24-01-2023 02:35:20,,,,,90,1,19.5
24-01-2023 02:40:20,,,,,89,1,19.6
24-01-2023 02:45:20,,,,,89,3,19.6
24-01-2023 02:50:20,,,,,88,1,19.7
24-01-2023 02:55:20,,,,,,3,19.8
24-01-2023 03:00:20,,,,,88,1,
24-01-2023 03:05:20,,,,,87,1,
24-01-2023 03:10:20,,,,,87,0,
24-01-2023 03:15:20,,,,,86,,
24-01-2023 03:20:20,0,0,0,,86,0,19.8
24-01-2023 03:21:20,,,,0,,,
24-01-2023 03:22:20,,,,0,,,
24-01-2023 03:25:20,0,0,0,,87,0,19.7
24-01-2023 03:30:20,,,,,87,,
24-01-2023 03:35:20,,,,,88,,19.7
24-01-2023 03:40:20,,,,,88,,19.6
24-01-2023 03:45:20,,,,,89,,19.4
24-01-2023 03:50:20,,,,,,,19.3
24-01-2023 03:55:20,,,,,89,,
24-01-2023 04:00:20,,,,,90,,
24-01-2023 04:15:20,,,,,90,,
24-01-2023 04:20:20,,,,,91,,
24-01-2023 04:25:20,,,,,,,19.3
24-01-2023 04:30:20,,,,,91,,19.2
24-01-2023 04:35:20,,,,,92,,19.2
24-01-2023 04:40:20,,,,,92,,19
24-01-2023 04:45:20,,,,,91,,18.9
24-01-2023 04:50:20,,,,,91,,18.7
24-01-2023 04:55:20,,,,,92,,
24-01-2023 05:00:20,,,,,92,,18.7
24-01-2023 05:05:20,,,,,91,,18.6
24-01-2023 05:10:20,,,,,91,,
24-01-2023 05:15:20,,,,,92,,
24-01-2023 05:20:20,0,0,0,,92,0,18.6
24-01-2023 05:21:20,,,,0,,,
24-01-2023 05:22:20,,,,0,,,
24-01-2023 05:25:20,0,0,0,,92,0,18.6
24-01-2023 05:40:20,,,,,,,18.6
24-01-2023 05:45:20,,,,,,,18.5
24-01-2023 05:50:20,,,,,,,18.4
24-01-2023 05:55:20,,,,,,,18.3
24-01-2023 06:05:20,,,,,,,18.3
24-01-2023 06:10:20,,,,,,,18.2
24-01-2023 06:15:20,,,,,92,,18.1
24-01-2023 06:20:20,,,,,93,,18
24-01-2023 06:25:20,,,,,,,18.1
24-01-2023 06:30:20,,,,,,,18
24-01-2023 06:35:20,,,,,93,,17.9
24-01-2023 06:40:20,,,,,94,,17.8
24-01-2023 06:45:20,,,,,94,,17.9
24-01-2023 06:50:20,,,,,95,,
24-01-2023 07:15:20,,,,,,,17.9
24-01-2023 07:20:20,0,0,0,0,95,0,18
24-01-2023 07:21:20,,,,0,,,
24-01-2023 07:25:20,0,0,0,,96,0,18.1
24-01-2023 07:30:20,,,,,96,0,18.2
24-01-2023 07:35:20,,,,,95,3,18.2
24-01-2023 07:40:20,,,,,96,4,18.3
24-01-2023 07:45:20,,,,,95,4,18.4
24-01-2023 07:50:20,,,,,95,3,18.6
24-01-2023 07:55:20,,,,,94,6,18.8
24-01-2023 08:00:20,,,,,93,3,18.9
24-01-2023 08:05:20,,,,,93,3,19.1
24-01-2023 08:10:20,,,,,92,6,19.3
24-01-2023 08:15:20,,,,,,6,19.6
24-01-2023 08:20:20,,,,,92,8,19.8
24-01-2023 08:25:20,0,,,,91,8,20.1
24-01-2023 08:30:20,0.5,,,,90,6,20.5
24-01-2023 08:35:20,0.5,,,,88,8,20.9
24-01-2023 08:40:20,0.6,,,,85,8,21.5
24-01-2023 08:45:20,0.7,,,,82,9,22
24-01-2023 08:50:20,0.8,,,,81,12,22.3
24-01-2023 08:55:20,0.9,,,,79,9,22.6
24-01-2023 09:00:20,1,0,,,78,4,22.9
24-01-2023 09:05:20,1.1,0.08,,,74,6,23.4
24-01-2023 09:10:20,1.1,,,,72,4,23.7
24-01-2023 09:15:20,1.2,,,,71,6,24.1
24-01-2023 09:20:20,1.3,0.08,0,0,70,8,24.2
24-01-2023 09:21:20,,,,0,,,
24-01-2023 09:25:20,1.4,0.08,0,,69,6,24.4
24-01-2023 09:30:20,1.5,,,,68,3,24.6
24-01-2023 09:35:20,1.6,,,,68,6,24.8
24-01-2023 09:40:20,1.7,,,,64,6,25.1
24-01-2023 09:45:20,1.8,,,,62,1,25.4
24-01-2023 09:50:20,2,,,,63,3,25.7
24-01-2023 09:55:20,2,,,,62,3,25.9
24-01-2023 10:00:20,2.1,0.08,,,62,1,26.2
24-01-2023 10:05:20,2.3,0.38,,,63,0,26.6
24-01-2023 10:10:20,2.4,,,,62,0,27
24-01-2023 10:15:20,2.5,,,,61,3,27.4
24-01-2023 10:20:20,2.7,,,,59,1,27.8
24-01-2023 10:25:20,2.9,,,,60,3,27.6
24-01-2023 10:30:20,2.4,,,,59,3,27.8
24-01-2023 10:35:20,3.3,,,,58,1,28.1
24-01-2023 10:40:20,3.5,,,,55,9,28.6
24-01-2023 10:45:20,3.5,,,,54,19,29
24-01-2023 10:50:20,3.1,,,,54,1,29.3
24-01-2023 10:55:20,3.7,,,,52,8,29.5
24-01-2023 11:00:20,3.9,0.38,,,53,3,29.4
